ticker,cluster_date,n_insiders,has_ceo,has_cfo,dd_52w,abnormal_5d
SRFM,2024-12-23,3,False,False,-68.57142888534374,56.0924138341965
MCFT,2024-12-26,5,False,False,-20.716962737690103,0.8348162356299231
KALA,2024-12-30,4,False,False,-23.666666666666668,10.371820125912071
TTSH,2025-01-02,3,False,False,-4.2817673008249795,-3.996228884922522
PETS,2025-01-07,3,False,False,-31.034482758620683,6.345660585846305
OLMA,2025-01-08,5,False,False,-65.40313050751195,2.8411128542040043
CEPO,2025-01-08,4,False,False,,-1.920796863491366
CVI,2025-01-08,3,False,False,-48.75770377531791,12.168912734387218
SNDA,2025-01-08,9,False,False,-36.48809189969435,2.4189151847215653
BATRA,2025-01-10,4,False,False,-15.289799422334083,-0.810034600713651
DBI,2025-01-10,3,False,False,-48.205555415043754,4.331387455463307
FLWS,2025-01-10,3,False,False,-35.437333192991005,7.364141378216534
STAA,2025-01-14,3,False,False,-58.56459403152101,4.006056250097357
LBTYK,2025-01-15,12,False,False,-17.7474368293277,-1.978544806133132
TKO,2025-01-17,7,True,False,-3.4295207768833658,6.781950259728543
FLOC,2025-01-17,4,True,True,,-4.083994906919608
MYCB,2025-01-22,3,True,True,-67.28972178669983,-5.583080462733749
GDRZF,2025-01-22,5,False,False,-68.08510508781211,17.96883124057609
RLI,2025-01-24,4,True,False,-17.90899475805524,0.513088903561362
LCTX,2025-01-27,3,False,False,-58.1081083258022,10.640411977401854
KDP,2025-01-29,10,False,False,-15.047884047417826,-3.307435602481256
SFD,2025-01-29,8,True,True,,-2.893418159697473
VGAS,2025-01-29,3,False,False,-31.588782222940004,5.371113497729427
CTOS,2025-01-30,11,False,False,-24.42857197352818,-0.1583484323439873
KALV,2025-01-30,7,False,False,-45.32418979306934,7.220841068641722
ELUT,2025-02-03,11,False,False,-44.354839329913055,-3.181889338417701
INR,2025-02-03,4,False,False,,0.6526546531642308
FERA,2025-02-06,5,False,False,,-6.849479904295081
KFII,2025-02-06,3,True,True,,-2.849005792292709
MNR,2025-02-07,3,False,False,-15.532335874114999,-1.2956815015901004
EFSI,2025-02-07,3,False,False,-6.482753612584402,-1.9481453976212268
SION,2025-02-10,19,False,False,,-2.8338031447214886
ORKA,2025-02-10,7,False,False,-64.21777655194778,-0.8388179806388041
CMPO,2025-02-12,4,False,False,,-9.418057208488497
MRP,2025-02-13,3,False,False,,5.44020473503661
FLNC,2025-02-13,3,True,True,-75.90643305946088,9.532338176228675
HLIT,2025-02-13,3,True,True,-33.940619679822824,6.173328443626388
MBX,2025-02-14,5,True,False,-59.93071581664844,-2.618849995975204
AARD,2025-02-14,9,True,True,,-1.573281247277452
PRKA,2025-02-14,4,False,False,-31.666666666666664,-0.1037461224436304
SLDB,2025-02-18,3,False,False,-64.06779531705178,-15.188716105604463
SEPN,2025-02-20,7,True,True,-78.25766026832994,2.481940874626337
NE,2025-02-20,3,True,True,-43.16256397720254,-1.2327641658130195
MTDR,2025-02-21,5,True,True,-23.45242927527137,-0.8899134101296323
AMKR,2025-02-24,5,False,False,-49.847478802435475,-4.91396692281139
FRPT,2025-02-24,3,False,False,-33.83356648370635,-8.430547104337696
ACDC,2025-02-26,4,True,False,-28.8012457648844,-8.44648061077254
OSUR,2025-02-27,3,True,True,-57.064470084780204,-1.271683222365267
JELD,2025-02-27,3,False,False,-72.64238976357514,11.249741438005673
THM,2025-02-27,4,False,False,-41.25000102445482,27.017628495711897
RCUS,2025-02-27,3,True,False,-48.96694316652965,-4.375602999029312
PFBX,2025-02-28,5,False,False,-2.901443087869371,1.3447143728281483
CVI,2025-02-28,3,False,False,-49.226297704557865,3.321001213952784
LAB,2025-02-28,9,False,False,-63.35616354468976,16.19619730099546
TRS,2025-02-28,4,False,False,-27.39013059199884,17.04128600872604
ONTF,2025-03-03,3,False,False,,0.6869394879972233
UAN,2025-03-03,3,False,False,-8.996342158771832,6.366398669447046
ONEW,2025-03-04,6,False,False,-49.839640185229364,7.572205601208466
JANX,2025-03-05,5,False,False,-52.86900511483932,5.863741745326612
ECPG,2025-03-05,3,True,True,-32.76097739615091,-6.400374811874187
BLND,2025-03-05,7,False,False,-41.86915980310813,22.61203322747889
TNYA,2025-03-05,7,False,False,-93.10606030776371,30.076168875167124
EVH,2025-03-06,4,True,False,-72.8729589090855,10.371981428277348
CE,2025-03-07,4,False,False,-67.30158933325036,4.8216858401392
NCMI,2025-03-07,10,False,False,-29.93289009946003,9.991821613577766
AMPY,2025-03-07,3,False,False,-52.386935380777835,-2.92304845585152
UCTT,2025-03-07,4,False,False,-54.930581065711515,6.142288615974318
KMTS,2025-03-07,3,False,False,,-0.0676051146680608
CULP,2025-03-10,6,True,False,-28.091604564998583,0.1624497992386788
VISL,2025-03-12,5,False,False,-67.66169257501676,6.750994589177018
BNED,2025-03-12,4,False,False,-92.41592947360688,10.89670813511093
MLYS,2025-03-13,10,False,False,-9.759358518877493,16.9273265569117
LUV,2025-03-13,3,False,False,-10.022592675748133,7.150684358747297
BTMD,2025-03-13,4,True,False,-63.2775112521596,11.22594386751494
HRTG,2025-03-14,3,True,True,-17.597594105891645,6.358313397471941
WEST,2025-03-14,3,False,False,-35.99999893543332,-0.8879741209383516
IMCR,2025-03-17,6,False,False,-53.784613976111785,1.8224129085304777
IMG,2025-03-18,9,False,False,,-8.44072944351847
MODD,2025-03-20,6,False,False,-55.69620158084063,-0.5496784967514718
WYNN,2025-03-21,5,False,False,-22.232152042344676,0.2158052619303578
GSHR,2025-03-24,3,False,False,,-1.8228430941151923
MCHX,2025-03-25,3,False,False,-19.545457156236445,-4.576994345390073
BNTC,2025-03-26,4,False,False,-16.557477874075467,-8.109582229215947
SRZN,2025-03-26,6,False,False,-37.3678051662475,4.577859496164215
FGBI,2025-03-31,3,False,True,-47.68323008079698,9.050262448191036
SPG,2025-03-31,3,False,False,-10.457060833759702,-3.80651481268778
REPX,2025-03-31,3,False,False,-20.58867549377048,-8.597463480896
SMA,2025-04-01,3,True,False,,7.380942485905243
GTE,2025-04-02,4,False,False,-50.434783329810415,-18.01045540727153
SZZL,2025-04-03,4,False,False,,-1.623786869735356
EWTX,2025-04-03,4,False,False,-62.91643823101795,-3.298390730744778
NXDT,2025-04-03,3,False,False,-47.2251046456434,3.426700512870455
SONO,2025-04-03,5,False,False,-52.38095578267983,-7.540609527025055
SOUL,2025-04-03,3,False,False,,-1.6137015952753897
CBRL,2025-04-04,5,False,False,-42.73622834789865,6.648315192565356
KALV,2025-04-09,7,False,False,-29.694610438922552,11.226771738418474
KROS,2025-04-09,4,False,False,-85.24285725184849,10.333350421429058
MCFT,2025-04-15,3,True,False,-33.05383857702701,3.522423295589385
BCDA,2025-04-23,3,True,True,-69.75609779736128,71.09156726630091
NPAC,2025-04-25,3,True,False,,-0.0668931571401411
AVTR,2025-04-28,3,False,False,-54.909749360625085,-2.130713275615843
DOC,2025-04-28,5,True,False,-20.520158475791884,-2.671405013912977
BMACX,2025-05-01,7,True,False,,-0.4433351269547008
ALMS,2025-05-02,13,True,False,-65.48872115215903,14.17089958770399
FTAI,2025-05-02,3,True,False,-48.435363857505166,6.185222062959918
CEPT,2025-05-05,4,False,False,,-1.1208596110149402
BNL,2025-05-05,5,True,True,-12.342480492592367,-2.3877933000082967
UTZ,2025-05-05,4,True,False,-38.628933440528,-2.183712475778544
HTLD,2025-05-06,5,True,False,-42.49436956408578,13.27904936861578
OFIX,2025-05-07,8,True,False,-39.960039046340945,-6.74917132332584
HCWB,2025-05-07,4,True,True,-85.86693458763044,19.229599392490403
VSTS,2025-05-08,5,False,False,-62.09495167555269,-6.05925078697161
HTGC,2025-05-08,5,False,False,-18.235289441005943,-1.2143767833876369
RYES,2025-05-08,3,True,False,-70.00000111758708,-26.850630726796563
REZI,2025-05-09,3,False,False,-28.648651397980007,-1.875518221177653
NG,2025-05-09,7,False,False,-24.09638640738343,2.1233934882247736
HAIN,2025-05-09,3,False,False,-82.61826164584251,9.376592461072809
CIVI,2025-05-09,7,True,True,,-0.4750362312815592
HOWL,2025-05-12,5,False,False,-81.34328404681722,8.43900195802854
ENR,2025-05-12,3,True,True,-41.37841202251542,2.923900169750937
ACDC,2025-05-12,4,True,False,-48.728594292999226,11.288852612943195
EGHA,2025-05-12,5,True,False,,-0.8480382045862919
BRT,2025-05-12,3,True,False,-22.059232603354996,2.7167169744420665
ONTF,2025-05-12,3,False,False,,-1.549760436849038
UNH,2025-05-14,3,True,True,-50.337823707862725,11.722726498489251
TXO,2025-05-15,4,False,False,-26.014487694668986,2.5276386654541425
CCCXU,2025-05-15,3,False,False,,1.821578191986844
OKUR,2025-05-15,3,False,False,-89.27641831880862,9.369753619181076
VISL,2025-05-15,5,False,False,-68.90547248928331,13.069747706400314
RLMD,2025-05-16,3,True,True,-89.42660593226965,28.18632559265217
PFBX,2025-05-20,5,False,False,-4.682930064167346,-0.9890614738628524
PETS,2025-05-21,3,False,False,-43.181817360817554,-1.7199642149782806
PENN,2025-05-22,3,True,False,-35.50373892365789,-3.4329775388906847
UHG,2025-05-22,4,True,False,-73.23162361530392,42.03437683527745
BATRA,2025-05-23,4,False,False,-5.903986284249885,-0.9234312744696096
XRX,2025-05-23,3,True,True,-65.73738911934676,-0.4700798364442833
ARQ,2025-05-23,4,True,False,-42.676768710620294,5.752707889909522
VFC,2025-05-23,3,False,False,-55.22939859293518,-10.005598262352702
OYSE,2025-05-23,5,False,False,,-0.4577629113824121
NKGN,2025-05-27,4,True,False,-82.93413151211992,34.94121008893862
SHEN,2025-05-27,12,False,False,-41.960007591465455,1.2802793836071176
LION,2025-05-28,7,False,False,-25.888888041178383,0.9237129907333916
VRM,2025-06-02,7,False,False,-38.619306662066386,11.397741218871852
TISI,2025-06-02,4,False,False,-24.63424762377101,-4.321488671888727
TKO,2025-06-03,3,False,False,-7.409850629124204,-1.983400625041893
TYRA,2025-06-04,5,False,False,-64.13841310730486,-1.3029112335938793
PBT,2025-06-04,4,False,False,-20.282390603765187,3.7852693426530646
MSTR,2025-06-05,4,True,True,-22.168284195606457,0.6432314346910516
NNUP,2025-06-06,4,True,False,-47.931036523916426,7.069408076595432
GTE,2025-06-06,4,False,False,-54.10628188474049,30.38319214991471
AIRS,2025-06-09,3,True,False,-41.820276345801425,-1.105540797850614
RM,2025-06-09,4,False,False,-23.187949773890647,-0.8833664653012174
DCOM,2025-06-09,8,False,False,-24.360514560216163,-5.187298479695026
MNR,2025-06-10,3,False,False,-21.549042072581102,7.095355230719189
ASIC,2025-06-11,3,False,False,,-1.288199898424773
BY,2025-06-11,4,True,False,-18.965738356004202,-1.6038771048622291
HPP,2025-06-12,5,True,True,-55.40765304262687,3.445994587917048
SONO,2025-06-12,5,False,False,-35.346469343583465,0.0605187247841518
PZG,2025-06-13,3,False,False,0.0,-3.256227637750041
PTN,2025-06-13,3,True,True,-95.16908212560386,36.48904613748597
BACC,2025-06-16,3,True,False,,-0.8014559925638806
VAC,2025-06-17,4,False,False,-29.26857675962644,3.6234474229841016
IMRX,2025-06-18,3,True,False,-13.707166728709963,21.64950238038738
AXINU,2025-06-20,3,False,False,,-2.260979810354019
KYMR,2025-06-25,10,False,False,-11.316794145983222,-3.9837475968940974
PRM,2025-06-27,5,False,False,-0.7102299858777639,9.383910517277725
CAEP,2025-06-27,4,False,False,,-1.216335731623038
ACTU,2025-06-27,24,False,False,-49.915964460483984,-2.094702244158721
SION,2025-06-27,3,False,False,-36.63999938964844,20.34886586391458
VRDR,2025-06-30,4,False,False,-80.18367444624853,4.827641756934144
SPG,2025-06-30,3,False,False,-12.187759207486481,-0.934709229144238
NMP,2025-06-30,4,True,False,,-1.0237106779803955
BCDA,2025-06-30,3,True,True,-51.492535897119886,14.064479065426791
FGBI,2025-06-30,5,False,False,-44.080941647492125,8.931870401696562
COSO,2025-07-02,7,True,True,-2.272720546594953,-0.923794003169362
NEGG,2025-07-08,3,False,False,-19.35345487418817,35.34449218927885
REPX,2025-07-14,3,False,False,-24.767547418568437,2.789560503273691
BRCC,2025-07-18,6,False,False,-71.4535904668645,18.79353668164922
PETS,2025-07-21,4,False,False,-48.3333312863051,-0.1452718039097982
CARL,2025-07-22,3,False,False,,-0.165565099238123
TBN,2025-07-22,6,False,False,-34.34753168903718,0.6036637137376382
LOOP,2025-07-23,4,True,False,-37.5,28.565123475451085
SFNC,2025-07-23,7,True,True,-18.774600514292462,-0.8201438182301495
DMAC,2025-07-23,6,False,False,-22.556390653963156,-8.817787904356766
SONO,2025-07-25,5,False,False,-25.397877606651843,-7.051000628909726
REZI,2025-07-25,3,False,False,-11.963962864231414,4.683319803192118
MH,2025-07-25,3,False,True,,-5.209960415369848
MSTR,2025-07-29,7,True,True,-16.708521020984758,-3.933545422523246
ABG,2025-07-30,5,False,False,-27.417769361092425,3.157756054983324
LRMR,2025-07-31,10,False,False,-62.75565067433192,4.701655583411595
FIG,2025-08-01,4,False,False,,-12.79194012722652
PRME,2025-08-01,16,False,False,-17.551022791356008,-16.841100196318212
PNFP,2025-08-01,3,False,True,-33.2151880347504,1.931075006097984
OBIO,2025-08-01,3,False,False,-63.79821750623497,0.1671886748671609
AMKR,2025-08-01,5,False,False,-32.88357611338287,2.5377065030453343
SI,2025-08-01,10,False,True,,-13.986554845367175
NSP,2025-08-04,5,False,True,-47.919190352647675,-2.8648820915118853
TFX,2025-08-05,4,True,False,-53.23882453452213,5.188609244983671
BRBR,2025-08-06,3,False,False,-50.93840400253473,-1.054370913365307
MKZR,2025-08-06,6,True,True,-90.23915709181686,3.5563456908969
FLY,2025-08-06,12,False,False,,-17.906415692075047
AVBH,2025-08-07,4,True,True,-15.687758565361564,0.9311015428175364
PTLO,2025-08-07,3,True,True,-49.837559337410156,2.5541451764975776
FCNCA,2025-08-07,3,True,True,-22.396710751443884,4.09255243019734
KMPR,2025-08-07,3,False,False,-29.10689954031106,6.419322543643022
AMRZ,2025-08-08,6,True,True,-10.056598834760234,7.305631986821352
CFND,2025-08-08,3,False,True,,-6.74404654119302
HRTX,2025-08-08,3,False,False,-48.235291092728474,2.723711129222232
BRT,2025-08-11,3,True,False,-22.08676738430976,-0.3598265771029181
ALKT,2025-08-11,18,False,False,-51.065847347059744,3.26294219367476
MSDL,2025-08-12,4,True,True,-13.577725449312194,0.6750459807230742
LLY,2025-08-12,5,True,True,-33.03181603696152,7.489520024960996
INSG,2025-08-12,3,False,False,-56.4012119354647,7.403782432236037
LAB,2025-08-13,8,False,False,-42.035400517368316,1.880228298000933
AAOI,2025-08-13,3,True,False,-47.71746287536172,5.439424489296536
MXCT,2025-08-13,5,True,True,-72.94117605809933,-0.3578814293851211
MIAX,2025-08-13,6,True,True,,7.664332835571317
CE,2025-08-14,3,False,False,-69.29440615163425,6.4051359292808
ACDC,2025-08-14,4,False,False,-66.66666591193864,8.570858974304226
BLND,2025-08-18,7,False,False,-42.99065408066106,18.52113498585491
PRGO,2025-08-18,3,True,True,-20.201465168043452,0.3469796306601399
MDGL,2025-08-18,6,False,False,0.0,8.194462740038036
STRZ,2025-08-19,3,False,False,-37.66698401212258,-2.5863083387143515
ECIA,2025-08-19,3,True,False,-58.000001311302185,75.08565569197339
CEPF,2025-08-22,4,False,False,,-0.3028640520335662
STSS,2025-08-22,6,False,True,-99.63462482617254,30.5162884202637
STTK,2025-08-25,4,False,False,-74.31524426261382,-0.2224387690041271
FEAM,2025-08-25,7,True,True,-85.86956521739131,-1.2028300092248747
SMC,2025-08-26,5,False,False,-54.10307361159277,8.833086898915187
EMN,2025-08-27,11,True,True,-37.76788058795304,0.5851896783219096
MLYS,2025-09-04,6,False,False,0.0,5.176323431657186
CELC,2025-09-08,4,False,False,0.0,-11.006497927602451
SFD,2025-09-08,6,False,True,-9.44487616478834,0.7734698418016701
CAMP,2025-09-11,15,True,True,-76.32027235444322,-23.81467558476196
RAPP,2025-09-12,3,False,False,-24.499520980926327,5.890629672161685
LBRX,2025-09-12,10,False,False,,-5.667639250603173
PFBX,2025-09-17,5,False,False,-0.5501027411397241,-0.0521039292801678
WSBC,2025-09-17,9,True,True,-13.007044429645765,-0.0087819650570697
NTSK,2025-09-18,13,False,False,,-7.24587286258508
BCDA,2025-09-19,3,True,False,-63.05732713799386,28.680717353274407
ONEW,2025-09-19,6,True,False,-39.48082057820081,2.393174893729134
JSPR,2025-09-22,3,True,False,-89.72907396332553,3.679136995814077
RNGE,2025-09-23,3,True,False,-46.87499825377013,39.23156901423872
PTRN,2025-09-24,4,False,False,,7.227045871551846
MRVL,2025-09-25,4,True,True,-33.38576446719579,2.525031854037437
RIG,2025-09-26,3,False,False,-31.691648712948115,7.526891524369197
PEPG,2025-09-26,5,False,False,-48.05327814790199,9.727113406977352
MBX,2025-09-26,5,False,False,-32.601999471110865,-7.800906872071037
SPG,2025-09-30,3,False,False,0.0,-3.782391455051046
FGBI,2025-09-30,3,False,False,-45.375527747856594,11.293908436618809
NP,2025-10-02,3,False,False,,-10.02821916825482
CBK,2025-10-03,4,False,True,,1.1518152809770534
BGC,2025-10-06,3,False,False,-21.112034472559994,-0.1818616008322885
ZBIO,2025-10-07,5,False,False,-18.808410694343223,1.4233335047023818
ACET,2025-10-08,8,False,False,-38.881576862856924,8.769944808004004
BRT,2025-10-09,4,True,False,-20.826293269669517,-0.2831409979014834
REFI,2025-10-14,3,True,False,-15.075815089151979,1.676324428013304
RMCF,2025-10-17,8,True,False,-48.75776517088133,12.693907472249755
SMMT,2025-10-21,3,True,False,-48.937331385447095,-2.5187518456945326
VRDN,2025-10-23,3,False,False,-14.157913338265281,6.388004307865336
RYES,2025-10-24,7,True,True,-34.48275755758657,21.51670504752764
RNTX,2025-10-24,5,False,False,-65.04854132963035,16.389997870762173
NMRA,2025-10-27,18,False,False,-80.27859245225528,16.757653505883116
VRSK,2025-10-31,3,False,False,-31.705515470244826,1.4666984798449856
UTZ,2025-11-03,4,True,True,-41.23958423088312,-2.105136497396864
DCOM,2025-11-04,3,False,False,-25.750157229169666,-1.6639141554101786
MNRO,2025-11-04,3,False,False,-45.58028742151732,0.1671146518427687
GTE,2025-11-04,4,False,False,-51.564455614277286,5.834004955852483
NVCT,2025-11-05,3,True,False,-48.54280208634071,4.046635618939172
CEPV,2025-11-05,4,False,False,,-2.530114497319893
RLMD,2025-11-05,4,True,True,-26.176472939421913,47.85859877392446
BETA,2025-11-05,5,False,True,,-0.5417855188263323
XZO,2025-11-06,4,True,True,,-8.312208802421381
NCLH,2025-11-06,5,True,True,-37.254902089435824,-2.8338329377283484
KREF,2025-11-06,3,True,False,-27.858182021879998,5.177247076120002
BLLN,2025-11-07,4,False,False,,-10.563335922946589
LAB,2025-11-07,8,False,False,-49.32735490732788,7.378487608276638
BNTC,2025-11-07,4,False,False,-23.823708967014568,3.4902200329815667
MRAI,2025-11-07,3,True,False,-13.71951376856403,-16.649535993904006
EVMN,2025-11-07,3,False,False,,-3.8839286355271065
AMCR,2025-11-10,3,True,False,-18.641221701725318,2.419134525553857
REZI,2025-11-10,4,False,False,-31.1910093500373,1.6488886269745682
BLND,2025-11-10,7,False,False,-43.92523264528849,2.204001007510559
TRDA,2025-11-10,4,False,False,-66.3733201594646,12.537340215642972
LINE,2025-11-10,3,True,True,-47.148673283944746,-0.0386420858329987
SPRU,2025-11-11,6,False,False,-6.441718980408062,30.104437017279885
RGP,2025-11-11,6,True,False,-47.72576167827482,9.64450613448394
PRMB,2025-11-11,3,True,True,-56.26560381868697,-0.0108855384310566
WEST,2025-11-11,4,False,True,-49.27360846105372,12.082988838731076
TBRG,2025-11-12,3,False,False,-32.86806028413346,2.330663139207993
BHVN,2025-11-13,3,True,False,-83.39498571918764,18.911300334591285
SRZN,2025-11-13,7,False,False,-28.78966181207977,8.742368993689329
VAC,2025-11-14,4,False,False,-52.19804548949368,10.695111794652696
ACVA,2025-11-14,3,False,False,-73.068624296197,8.140337620901388
PROP,2025-11-14,3,False,False,-81.68421042592901,0.997483721834338
CTRI,2025-11-14,3,False,False,-14.572244868896522,-2.7641116677302198
MNR,2025-11-14,4,False,False,-26.128612562264454,1.276207383714046
CRVO,2025-11-17,3,True,True,-42.54723540893308,10.37631403379562
ALMS,2025-11-17,13,False,False,-46.135269528623226,12.574125165973769
TELA,2025-11-17,4,False,False,-63.694269184437644,-4.700263329169256
STAA,2025-11-19,3,False,False,-9.10652777935267,-8.987051236715807
RUM,2025-11-19,3,False,False,-66.56422923070899,22.906942366593825
GLOO,2025-11-20,4,True,False,,-10.538437501455222
CBC,2025-11-21,12,True,True,,-6.187397887862446
BBWI,2025-11-21,3,False,False,-62.85821070938913,20.25375963082702
IKT,2025-11-21,3,False,False,-62.468513884158725,-4.951472873337442
ONEW,2025-11-24,6,False,False,-49.69026684228902,-2.1671774285608643
RIG,2025-11-24,3,False,False,-8.843534693418565,5.4553212880935
BH,2025-11-24,3,False,False,-23.477335611979168,2.377288812484785
J,2025-11-24,3,False,True,-19.19848990770827,0.3880270114219496
FSSL,2025-11-25,3,False,False,,-2.22877592778539
DMLP,2025-11-25,3,True,True,-30.27080973710866,3.707965214813745
ALIT,2025-11-26,3,False,False,-70.21702135076208,-4.99213759020955
KCHV,2025-11-28,4,False,False,-0.3929269219441034,-0.8953594138583758
KLNG,2025-12-01,3,False,False,-17.85714316124819,14.75463163731417
TISI,2025-12-01,5,False,False,-36.701464031387864,-1.5976142209265995
UTI,2025-12-01,5,False,False,-33.42618773622698,-0.0631290385940317
OWL,2025-12-01,4,True,True,-41.08475736311813,7.13654721879635
HYNE,2025-12-03,10,True,True,,-2.4646532001174912
MSBI,2025-12-03,3,False,False,-25.18335440049002,3.433399808538603
CBIO,2025-12-04,4,False,False,-63.91666730244954,16.630977601841302
CRM,2025-12-05,8,False,False,-27.58164294799196,1.3138969285212214
CLYM,2025-12-11,7,False,False,-18.439716072211077,46.77593988363719
CDNL,2025-12-11,3,False,False,,-17.335359043956785
SEVN,2025-12-11,5,False,False,-26.00664923456476,-1.713697051025835
KYMR,2025-12-11,6,False,False,-6.882296164510127,-10.430579338685236
ELAN,2025-12-11,3,True,True,-9.21894929269359,4.533565015198383
BCIC,2025-12-12,3,True,True,-15.25975283585501,-4.889024152949517
AMR,2025-12-15,7,False,False,-12.35297030280339,8.687367428380512
NAVN,2025-12-17,29,False,False,-36.374846553682005,12.674841879766626
MBAV,2025-12-17,5,False,False,-20.473019650836775,-3.100647343191153
KYTX,2025-12-18,5,False,False,-35.304988933146895,29.308962695346388
XZO,2025-12-18,3,True,True,-6.806284100892112,7.452144042783467
BNTC,2025-12-18,4,False,False,-32.2215634668803,12.484880927148554
KOD,2025-12-18,6,False,False,-2.187616490949429,13.53337024579208
MCFT,2025-12-18,5,False,False,-17.4369737460665,-2.5449232904888093
BMNM,2025-12-19,4,True,True,-0.9661826846140142,39.264903162967926
MAIA,2025-12-22,3,True,False,-46.37096642393477,-2.0677944356443176
